"ideal.est","ideal.prec","ideal.lo","ideal.hi","theta.est","theta.prec","theta.lo","theta.hi","cf.est","name","state","party","col","female","presvoteshare","ideal.norm","theta.norm","cf.norm","thetaD1","thetaD2","thetaD1.norm","thetaD2.norm"
-1.08911008764121,888.469899017158,-1.15450386020533,-1.02465804472584,0.212268371252871,167.699668449739,0.060640077179814,0.361821436467711,-0.663596437508745,"Reid (NV)","NV","D","#0000FF",0,0.485587245161488,0.250529597049972,1.55310047406889,0.417614297343956,0.0279724813725138,-0.801657178848176,1.09837056593411,-2.02110808783158
1.62066071815166,235.527563995928,1.49345356935285,1.75836985052512,0.888292449390126,7.34285501733723,0.159259245387094,1.59656992491235,1.11903367997084,"Risch (ID)","ID","R","#FF0000",0,0.66083246572684,1.05844974269824,1.30557054042092,1.07843582784882,0.82364732095001,-0.203421591647205,1.15707335755327,-0.750751551115091
-0.855364883355936,770.644551141505,-0.923650491042265,-0.789098848691322,-0.539751939888083,32.2437175781167,-0.891482903815862,-0.197120119430638,-0.698287313842307,"Robb (VA)","VA","D","#0000FF",0,0.508383132863076,0.802985224343442,-0.324141433606721,0.327360073205321,-0.429713387626642,0.354294629645873,-0.083072183051751,0.670436368409623
1.0156926801909,1427.4923323472,0.962707929609537,1.06446123227291,0.864835904189064,40.9076062514156,0.570014742104256,1.16391331075582,0.94484015028238,"Roberts (KS)","KS","R","#FF0000",0,0.605163948713514,-0.0546584108954855,1.24420650491954,0.456735484330907,0.937422644781697,0.140390183142579,1.48205673922236,0.137722496723034
-1.19195467581568,732.886269592023,-1.27024227428709,-1.12240256895243,-0.462460873334702,61.4372180885921,-0.716062946794881,-0.207561150880535,-0.487504698954721,"Rockefeller (WV)","WV","D","#0000FF",0,0.54343032173751,0.0074569246184855,-0.131202456994752,0.87574695123258,-0.463556153681594,0.171757224560087,-0.170431861970136,0.245412126823491
0.568533387064631,780.837064919692,0.499083023024592,0.637849384371869,-0.15953296168865,24.4512893615032,-0.569870936660369,0.218343246520421,0.644361246101799,"Roth (DE)","DE","R","#FF0000",0,0.417439357535767,-0.877407091655275,-1.43561726765259,-0.615679996789733,-0.0252101444902124,0.603883431506324,-1.26756988127342,1.3354758976098
1.41218681532585,206.097810331717,1.28282598240852,1.55810607168007,0.522543621117849,12.2422874028236,-0.0289111657979916,1.08979377090169,1.1424551708757,"Rubio (FL)","FL","R","#FF0000",0,0.495026760032763,0.674869145896595,0.348744891532578,1.16202761778094,0.490228395316331,-0.0137127727981144,0.204708588851722,-0.260508416491508
-0.793034310590427,588.967304556677,-0.875913155843641,-0.716504104205653,-0.170392266645053,36.4058602219045,-0.487942541833283,0.17474355165801,-1.05229531784764,"Salazar (CO)","CO","D","#0000FF",0,0.500620716869595,0.950303222939491,0.597878154621161,-0.59365205209107,-0.0954958033625908,0.299936193538529,0.779656968660519,0.54386695065399
-2.08455544973818,53.8611397758582,-2.38162066471514,-1.8324760063707,-0.33308980124425,32.8384167650141,-0.683515149302195,0.00859038589012395,-1.5785460936581,"Sanders (VT)","VT","I","#00FF00",0,0.367858752028369,-1.03482715698961,-0.147330867612007,NA,-0.425551241281422,-0.346541755045524,-0.215007553508063,-1.13495364402773
0.981398390151544,812.844821462652,0.91637496969855,1.05178406342626,0.513978768886927,52.5674542428349,0.239263976737674,0.783504142200013,0.912543375770869,"Santorum (PA)","PA","R","#FF0000",0,0.466940792015851,-0.117758031816265,0.326338612523577,0.341467621946826,0.450626476213283,-0.258929796458596,0.0915912171997353,-0.894195153205677
